PickPK,Location,ActivityID,Line,ItemID,Bin,OriginalBin,PendingBin,OriginalZone,PendingZone,QuantityToHandle,QuantityOutstanding,UOM,Description,CreatedOn,CreatedBy
A464D8E3-5273-457D-AE10-3E9FFACED1FD,IL01,W-PI8493795,10000,845919002,BO11202,,NULL,NULL,41,0,0,EA,7 Chamber Pregis Air Cell Env,2017-12-07 10:04:37.337,awisse
1E5E2E4B-27BA-4E5D-907A-3EA86E50D642,IL01,W-PI8494900,10000,BCFX7PPG,BP22101,,NULL,NULL,FLOOR,0,0,EA,Canon FX7,2017-12-07 22:30:02.537,cbaker
53E26623-AB56-4C2A-82A6-3EB5F6AECD32,IL01,W-PI8495110,10000,BCTN650,BW08101,,NULL,NULL,FLOOR,0,0,EA,TN650 High Yield,2017-12-07 16:27:40.607,tcramer
93C46D34-5496-4537-AE0D-3EF3985F7C62,IL01,W-PI8494890,10000,BC2500M,BQ08101,,NULL,NULL,FLOOR,0,0,EA,BC HP1500/2500-MAGENTA,2017-12-07 14:18:06.810,tcramer
2C0876A7-DDA2-496E-A3BF-3F45BEA42147,IL01,W-PI8494326,10000,BC4525MNPO,BB16302,,NULL,NULL,28,0,0,EA,HP CP4525 Magenta,2017-12-07 10:48:09.950,Khester
A01E59AD-77AE-455B-A67F-3FD250FA81F4,IL01,W-PI8493739,50000,843451001,BO21202,,NULL,NULL,41,0,0,EA,SPDYPAK Rt MLT205 - Box 1,2017-12-07 09:36:12.923,Khester
ECEB00D6-D6B6-4011-9CEE-3FE4B6C69FAC,IL01,W-PI8494629,750000,118104,FR06104,,NULL,NULL,FLOOR,0,0,EA,"CIG, Brother LC203XL Ink Cy",2017-12-07 17:18:19.717,aseifr
95004686-2B69-48B0-8325-40736228B1EC,IL01,W-PI8490629,1010000,819933,AK10102,,NULL,NULL,FLOOR,0,0,EA,Comp HP 901XL Ink Bk,2017-12-07 06:59:34.347,Rwoodin
20499EED-13C5-4B75-BA9B-40ABB0A93618,IL01,W-PI8493761,10000,200166P,AB01402,,NULL,NULL,02,0,0,EA,"CIG, HP 4600 Tnr Cy",2017-12-07 10:23:33.393,Rwoodin
8CC9FBC5-473E-4772-A043-40E745C6390C,IL01,W-PI8494327,50000,847536001,BL14103,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #2",2017-12-07 11:30:28.857,Khester
7C0878E0-9C3F-443D-99DE-411B2A459350,IL01,W-PI8500888,50000,200633P,AD13103,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 05A Tnr EY",2017-12-07 21:55:25.743,Kburke
DD768230-0DF0-43FF-BD17-4163BA7130D5,IL01,W-PI8494901,70000,839352001,BW02102,,NULL,NULL,FLOOR,0,0,EA,Molded End Cap Right 49/53A,2017-12-07 14:22:45.403,tcramer
A2FA5226-B61A-484E-A283-418CA2F2EC72,IL01,W-PI8494629,490000,200279P,AQ05402,,NULL,NULL,17,0,0,EA,"CIG, Dell W5300n Tnr HY",2017-12-07 17:00:50.900,aseifr
64B548D5-89FC-4810-9536-4194A77C62DA,IL01,W-PI8500854,50000,847558001,BB14103,,NULL,NULL,FLOOR,0,0,EA,14 Chamber aircell for Box7,2017-12-07 22:55:34.470,RWaldo
DB93E8A6-F67F-4B0E-83C6-41974E77F3BC,IL01,W-PI8497270,10000,BC120,BN05102,,NULL,NULL,FLOOR,0,0,EA,"BC, Canon D1120",2017-12-07 13:44:27.737,tcramer
C0C50BB9-E309-4368-9A40-41EA6865FC92,IL01,W-PI8493499,70000,849509001,BR17101,,NULL,NULL,FLOOR,0,0,EA,"SPDPAK Lft, TN221 TN225  Box 7",2017-12-07 07:49:56.940,HARREDONDO
F4289BAD-9F14-42E8-BDB6-41EC38FA7FF4,IL01,W-PI8497260,30000,847550001,BW16202,,NULL,NULL,47,0,0,EA,"Box, United Laser Toner #4",2017-12-07 13:49:53.023,Khester
047AE5C9-5FBD-406B-A74B-41F273CE594B,IL01,W-PI8499424,410000,200408P,AC12102,,NULL,NULL,FLOOR,0,0,EA,"CIG, Lex T652 Tnr HY",2017-12-07 17:30:42.467,aseifr
203AA923-E706-4AFE-9EDC-424011EBBC50,IL01,W-PI8498750,10000,50F1000,BZ15301,,NULL,NULL,50,0,0,EA,Lexmark OEM# 50F1000,2017-12-07 21:47:13.107,Kburke
EF9C7B00-72FB-4192-A9BD-42446AEDC44A,IL01,W-PI8494629,710000,118084,FR01501,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 935XL Ink Cy",2017-12-07 17:14:27.117,aseifr
EB596EB7-96E4-4B05-B4A8-424995816EE5,IL01,W-PI8493939,10000,117797,AS11102,,NULL,NULL,FLOOR,0,0,EA,"CIG, Canon CLI-226 Ink Bk",2017-12-07 12:15:01.373,tcramer
BD727364-4D43-47FD-9082-42559076D73B,IL01,W-PI8490629,1030000,820059,AM14102,,NULL,NULL,FLOOR,0,0,EA,Comp HP 94/95 Ink Combo Pk,2017-12-07 07:02:14.303,Rwoodin
574C2CF7-D67B-4D2D-BEB1-425C9C304AEA,IL01,W-PI8493741,50000,849828001,BJ01102,,NULL,NULL,FLOOR,0,0,EA,Molded Pulp Lft Box 1 DR. Unit,2017-12-07 11:08:00.367,awisse
C0D68C6A-ACD8-4BEB-A2CE-42D86CFFEA37,IL01,W-PI8497270,30000,848540001,BK08102,,NULL,NULL,FLOOR,0,0,EA,"Box, MNB Toner #1",2017-12-07 13:43:26.860,tcramer
5B0A8883-6204-4373-856B-42EC3E46F715,IL01,W-PI8494100,50000,IVR564WN,AS03102,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 61XL Ink Clr HY",2017-12-07 09:07:03.737,Rwoodin
94681DE3-DA7F-47FB-B3A3-42FA2AFDDB11,IL01,W-PI8493512,70000,849509001,BR17101,,NULL,NULL,FLOOR,0,0,EA,"SPDPAK Lft, TN221 TN225  Box 7",2017-12-07 08:57:41.963,awisse
479D37E9-2DF1-46F3-B883-43548DDE9DBA,IL01,W-PI8500637,10000,BCM451CNPO,BM07401,,NULL,NULL,39,0,0,EA,"HP CP M451/475, Cyan",2017-12-07 20:25:14.240,cbaker
07AAAF5A-727F-4F78-8A39-436F42A30478,IL01,W-PI8493761,430000,200171P,AF08101,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 4700 Tnr Mg",2017-12-07 10:58:10.387,Rwoodin
50031A33-4222-4597-BD54-4457ADC2191C,IL01,W-PI8494897,50000,847789001,BM04102,,NULL,NULL,FLOOR,0,0,EA,SPDYPAK  Rt 4600 CLP660 Box 1,2017-12-07 16:03:18.113,RWaldo
AAB29282-63A9-41BB-91A7-447CEEBCAF45,IL01,W-PI8491080,50000,837793002,BW22102,,NULL,NULL,FLOOR,0,0,EA,Insert  1215 / 2025,2017-12-07 06:50:12.680,HARREDONDO
A550046D-3D3D-4D20-872C-44B64A8CD8BF,IL01,W-PI8493739,10000,BCD2375,BK11403,,NULL,NULL,37,0,0,EA,"BC, Dell B2375DFW/DNF",2017-12-07 09:13:22.990,Khester
DF2F19B1-F574-49B6-9585-44C15772DDEF,IL01,W-PI8496033,10000,BC1215MNPO,BT20101,,NULL,NULL,FLOOR,0,0,EA,"HP CLJ CP1215/1518, Magenta",2017-12-07 13:08:31.533,cbaker
05FE1943-B561-475D-96D7-45B90601F52A,IL01,W-PI8499424,310000,200059P,AT10401,,NULL,NULL,20,0,0,EA,"CIG, HP 5500 Tnr Bk",2017-12-07 19:01:09.430,aseifr
5BF32C84-BD91-447E-AE5F-45D2EBA9F36C,IL01,W-PI8490629,290000,324924,AH18103,,NULL,NULL,FLOOR,0,0,EA,"OD, IJ, HP 21 Black",2017-12-07 06:50:19.313,Rwoodin
E4AEC511-C490-4864-82A1-463BB0152322,IL01,W-PI8500310,90000,840729001,BW19102,,NULL,NULL,FLOOR,0,0,EA,"Molded End Cp Rt BRT MOD. ""C""",2017-12-07 17:24:02.073,tcramer
6CAB5F9D-85B3-4588-8B5C-46F0B6152C26,IL01,W-PI8496577,50000,IVRB321WN,FR06204,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 564XL Bk Chipped",2017-12-07 21:15:02.117,Kburke
76ED3E18-557C-42D3-9EAD-479AACEF3538,IL01,W-PI8494850,10000,BCCX410B,BH03302,,NULL,NULL,34,0,0,EA,Lexmark CX410 Black,2017-12-07 13:10:46.207,Khester
05286222-34F0-40D0-8F9F-47FFF466453A,IL01,W-PI8493499,10000,BCTN221B,BO05302,,NULL,NULL,41,0,0,EA,BROTHER TN221 BLACK,2017-12-07 07:47:38.250,HARREDONDO
7C0A3015-B128-4C0B-9696-48550A2751DC,IL01,W-PI8498138,30000,IVRCNCLI221C,AG36203,,NULL,NULL,FLOOR,0,0,EA,Comp CNM CLI-221 Ink Cy,2017-12-07 21:37:47.150,Kburke
E83A028C-B7CC-447D-BE47-48A3878213C1,IL01,W-PI8494894,50000,847811001,BW22101,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK  Lft, TN310, TN315",2017-12-07 17:43:35.650,tcramer
1B0E94FA-FAB3-415E-9FFF-48EDCF089803,IL01,W-PI8498138,490000,IVR20057,AT06103,,NULL,NULL,FLOOR,0,0,EA,Comp HP 57A Ink 3Clr,2017-12-07 22:11:50.507,Kburke
782777B3-D452-428A-922A-49164538A7F3,IL01,W-PI8490629,170000,229897,AK07103,,NULL,NULL,FLOOR,0,0,EA,"OD, Dell Srs 9 Ink Tri-Clr HY",2017-12-07 06:58:07.043,Rwoodin
D0C79F65-963C-4697-953B-4968077428C6,IL01,W-PI8492820,30000,846816001,BU03102,,NULL,NULL,FLOOR,0,0,EA,"Box, GDC Box #7",2017-12-07 06:26:37.463,Khester
5BF95D48-799E-4A7B-963C-49C4212A0322,IL01,W-PI8494037,30000,BCM252YX,BY15302,,NULL,NULL,49,0,0,EA,HP M252X Yellow,2017-12-07 08:45:31.393,HARREDONDO
101B33AC-D212-4042-96FE-49C7BCC74F38,IL01,W-PI8498138,110000,IVRC653AN,AL03203,,NULL,NULL,FLOOR,0,0,EA,Comp HP 901 Ink Blk,2017-12-07 22:05:58.920,Kburke
21FBFA40-8A3D-40CE-A2D3-4A2C87FC4713,IL01,W-PI8490629,610000,565839,AI14102,,NULL,NULL,FLOOR,0,0,EA,Comp HP 02 Ink Bk Twn Pk,2017-12-07 06:55:03.060,Rwoodin
E875A12B-B007-4F7E-8766-4AB9C7DDF0E7,IL01,W-PI8497613,10000,847538001,BU17102,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #7",2017-12-07 14:17:18.687,cbaker
247D9C9B-D1E2-4331-A955-4AE3B6908206,IL01,W-PI8498138,210000,IVRLC75BK,FR04102,,NULL,NULL,FLOOR,0,0,EA,"Comp, IJ, BRO LC75 Black HY",2017-12-07 22:14:57.077,Kburke
BAD2F95F-6653-4F7B-A39E-4AE45338CDEE,IL01,W-PI8500598,50000,BCM252Y,BD10101,,NULL,NULL,FLOOR,0,0,EA,HP M252 Yellow,2017-12-07 18:55:24.167,cbaker
E99F897D-5BB7-4566-8351-4B32982B2F50,IL01,W-PI8497251,250000,200686P,AS01301,,NULL,NULL,19,0,0,EA,"CIG, HP 25X Tnr HY",2017-12-07 14:20:49.300,aseifr
DDDBDC72-1815-4609-A680-4B98A1CFE0C4,IL01,W-PI8494847,70000,847804001,BG12103,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK  Rt, 6180, D3100",2017-12-07 14:11:12.107,tcramer
7D6425B9-F6F9-4B62-8F61-4BE63549FBD6,IL01,W-PI8499424,230000,200523P,AM07301,,NULL,NULL,13,0,0,EA,"CIG, Sam ML-1910 Tnr HY",2017-12-07 18:45:03.987,aseifr
5C54D9DB-B940-452B-96A2-4CA55E16F382,IL01,W-PI8500853,10000,BCD2375,BK11403,,NULL,NULL,37,0,0,EA,"BC, Dell B2375DFW/DNF",2017-12-07 22:52:42.640,cbaker
26E4043F-39BD-48A3-9230-4CB14CF942C1,IL01,W-PI8491086,50000,839500001,BM10103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4600 Left",2017-12-07 10:30:10.337,tcramer
3387DC87-42B1-4645-A330-4CF2A88079C0,IL01,W-PI8492807,30000,847535001,BN14103,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #1",2017-12-07 06:47:46.340,Khester
B4ED7A36-A265-4844-866E-4CFE70E62046,IL01,W-PI8496577,410000,IVR951XLY,FR02502,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 951XL Yellow",2017-12-07 21:09:38.397,Kburke
1454942B-A04D-42B3-9522-4D2BCB81D35B,IL01,W-PI8500310,30000,BCTN570,BW04101,,NULL,NULL,FLOOR,0,0,EA,Bare Cartridge BCTN570,2017-12-07 17:26:50.817,tcramer
78CDE14B-F34D-4AC4-88A1-4D922A745B4B,IL01,W-PI8494508,70000,849509001,BR17101,,NULL,NULL,FLOOR,0,0,EA,"SPDPAK Lft, TN221 TN225  Box 7",2017-12-07 10:24:30.623,awisse
9ED94D83-86B4-416B-9BD5-4D9EA568B3A7,IL01,W-PI8498138,310000,IVRPG240XXL,AK01103,,NULL,NULL,FLOOR,0,0,EA,"IVR, CNM PG240XXL Ink EHY",2017-12-07 22:05:08.340,Kburke
184DB013-8243-4D82-AE47-4DDAFC6CCBD7,IL01,W-PI8498138,470000,IVR20051C,AG27102,,NULL,NULL,FLOOR,0,0,EA,"IVR, IJ, Brother LC-51Cyan",2017-12-07 21:32:13.887,Kburke
6B6B0F00-D496-4CB4-9817-4DDBEE5BECA2,IL01,W-PI8493495,10000,BCM252MX,BJ02301,,NULL,NULL,36,0,0,EA,HP M252X Magenta,2017-12-07 07:27:25.267,awisse
EAD6DDEA-E21B-4491-94C1-4DFB931DF01F,IL01,W-PI8499424,550000,200821P,AP14101,,NULL,NULL,FLOOR,0,0,EA,"CIG, Xerox 6600 Tnr Mg HY",2017-12-07 18:49:10.613,aseifr
F7275338-84E3-458C-BA85-4E052278AD7C,IL01,W-PI8493761,450000,200489PNB,AD15102,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP CP4025/4525 Tnr Bk",2017-12-07 10:46:41.267,Rwoodin
533B6EB6-BE59-441B-A8BE-4E91272AAA2E,IL01,W-PI8494629,170000,200490P,AD08303,,NULL,NULL,04,0,0,EA,"CIG, HP 55X Tnr EY",2017-12-07 14:53:32.203,aseifr
5860C756-C101-4C03-9EB1-4E93FE58744E,IL01,W-PI8494629,530000,200531P,AR06303,,NULL,NULL,18,0,0,EA,"CIG, HP CM4540 Tnr Yl",2017-12-07 17:04:59.523,aseifr
C07842C1-594C-4E06-9C5C-4E9F569B584D,IL01,W-PI8490629,1130000,937374,AH17101,,NULL,NULL,FLOOR,0,0,EA,Comp HP 60XL Ink Bk,2017-12-07 06:37:14.357,Rwoodin
37C00FC3-4848-488C-8754-4F14AE8EFC64,IL01,W-PI8499424,530000,200206PX2,AL34202,,NULL,NULL,FLOOR,0,0,PK,"CIG, Bro TN450 Tnr HY (2/PK)",2017-12-07 18:45:36.640,aseifr
ECB914B7-AB49-48B1-8794-4F1CDA96704A,IL01,W-PI8496727,50000,833899001,BL07102,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4200 Right",2017-12-07 18:28:08.167,Cthompson
A67A26DC-46A1-41BC-B806-50CEBBF99710,IL01,W-PI8495112,30000,846111001,BR17102,,NULL,NULL,FLOOR,0,0,EA,"Box, GOS, Generic Box #7",2017-12-07 16:15:26.777,tcramer
7657A919-4794-4B2D-8B2C-514916727CC2,IL01,W-PI8498138,130000,IVRD972AN,AG34103,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 920XL Cy Chipped",2017-12-07 21:33:49.200,Kburke
BA062E55-3C9D-4D0A-B74D-5163DA82F312,IL01,W-PI8500129,10000,110853,AS06202,,NULL,NULL,19,0,0,EA,"Reman, Shrp FO-4650/4700 Tnr ",2017-12-07 17:21:55.017,Kburke
AFF2BE77-6A7F-4744-AB5C-52076E9F6794,IL01,W-PI8493492,50000,849508001,BR18102,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK Rt, TN221 TN225  Box 7",2017-12-07 07:20:42.730,awisse
5BACB7DB-BDF7-4A07-8D46-523D0676B034,IL01,W-PI8494770,30000,MSE02218016,AC08102,,NULL,NULL,FLOOR,0,0,EA,"MSE, HP 80X Tnr HY",2017-12-07 11:11:02.093,Rwoodin
0553EB72-D48B-4E44-ACBE-524B5EF995D1,IL01,W-PI8494629,690000,117424,AJ17103,,NULL,NULL,FLOOR,0,0,EA,"CIG, BRO LC75 Ink Cy HY",2017-12-07 16:13:10.083,aseifr
966D62ED-75AC-40FE-80C1-525E49456A53,IL01,W-PI8493499,50000,849508001,BR18102,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK Rt, TN221 TN225  Box 7",2017-12-07 07:50:48.127,HARREDONDO
3DEC82A2-72A8-4E08-A14F-52743C0B2E5B,IL01,W-PI8494328,30000,841754001,BN14101,,NULL,NULL,FLOOR,0,0,EA,"Box, DP Toner #1",2017-12-07 12:02:43.673,Khester
445C61F9-FD37-48AD-BA27-52782620AD5E,IL01,W-PI8499424,90000,200007PNB,AD01202,,NULL,NULL,04,0,0,EA,"CIG, HP 27X Tnr HY",2017-12-07 17:37:00.140,aseifr
65DEF06E-0C88-41C0-B6D2-5279E07BE293,IL01,W-PI8494850,90000,827998001,BUBLWRP,,NULL,NULL,MFG,0,0,EA,Bubble Wrap 16x24,2017-12-07 13:17:14.377,Khester
905C0A77-A29F-4EAC-8706-528CD58E765F,IL01,W-PI8495142,50000,839500001,BM10103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4600 Left",2017-12-07 18:38:21.613,cbaker
88FDF0AF-C6D3-4389-BE57-537DEB625126,IL01,W-PI8496641,30000,847535001,BN16103,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #1",2017-12-07 18:37:14.283,RWaldo
591A593C-7C15-47C9-B389-5390A08DC36A,IL01,W-PI8493511,30000,BCM451BNPO,BU14102,,NULL,NULL,FLOOR,0,0,EA,"HP CP M451/475, Black",2017-12-07 08:32:40.077,awisse
B4EA8391-8A73-4E58-A1A9-542D4CE699B9,IL01,W-PI8498792,390000,200086P,AE01102,,NULL,NULL,FLOOR,0,0,EA,"CIG, Dell 2330 Tnr HY",2017-12-07 16:41:43.147,ealbright
02578339-571C-4DA3-BD9B-5448BB6B8108,IL01,W-PI8494906,10000,200996,AA12301,,NULL,NULL,FLOOR,0,0,EA,"Reman, Lex XM7155 Tnr",2017-12-07 11:04:01.153,Crichards
8ABA5F56-E9C4-483B-96FB-546E925379CA,IL01,W-PI8498792,310000,200178P,AK05401,,NULL,NULL,11,0,0,EA,"CIG, CNM 120 Tnr",2017-12-07 16:56:35.630,ealbright
E37A1417-ABE3-4E7E-83DF-54C84A9E8C94,IL01,W-PI8496763,10000,BC12XPNPO,BR05101,,NULL,NULL,FLOOR,0,0,EA,"BC, HP 1012 (12X)",2017-12-07 16:13:58.347,tcramer
7DB44A3E-6C1B-4CC5-93A8-54E9921133A8,IL01,W-PI8500890,10000,HP5550-ITB-REF,AU01401,,NULL,NULL,21,0,0,EA,HP 5500 Refurb Transfer Kit,2017-12-07 21:59:33.660,Kburke
63DDDB49-E2A8-479D-8D37-550355423F14,IL01,W-PI8496642,30000,847538001,BW01102,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #7",2017-12-07 17:13:29.990,RWaldo
55755EB5-D56B-4368-B0F8-551C02A76EE2,IL01,W-PI8500599,50000,846742001,BK03103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,MldPlpEndCap,4525 Right",2017-12-07 19:22:19.167,cbaker
4180E765-5934-4BF3-A92A-5543CF0F1CC5,IL01,W-PI8490629,470000,417652,AR11102,,NULL,NULL,FLOOR,0,0,EA,Comp HP 920XL Ink Bk,2017-12-07 07:07:51.703,Rwoodin
F4630E16-C43E-4566-A8B2-558A7AC3D17A,IL01,W-PI8495080,50000,829660001,BH05103,,NULL,NULL,FLOOR,0,0,EA,"Insert, air cell, envlope,BC26",2017-12-07 16:25:28.747,RWaldo
26B5E2A9-B3FA-4BC3-BB1D-55CC4CB0D843,IL01,W-PI8493740,50000,843465001,BI03102,,NULL,NULL,FLOOR,0,0,EA,Chip Board Box 2.875x2.375x7.5,2017-12-07 11:17:00.540,awisse
248B7131-8ADD-46EE-9EEC-55E8B5E4E223,IL01,W-PI8498792,210000,200784P,AE06201,,NULL,NULL,05,0,0,EA,"CIG, HP M651 Tnr Bk HY",2017-12-07 16:46:32.577,ealbright
89EB7123-09F0-4489-8F83-5646347E5497,IL01,W-PI8493489,30000,847539001,BH06103,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #8",2017-12-07 09:21:23.457,HARREDONDO
AB076BA7-A71D-48B0-BAEB-5664DA1AFBD4,IL01,W-PI8493794,30000,845919002,BO11202,,NULL,NULL,41,0,0,EA,7 Chamber Pregis Air Cell Env,2017-12-07 09:53:14.620,HARREDONDO
17E94F04-79F3-4EC7-8EB1-56F496A74A56,IL01,W-PI8498138,270000,IVRLC79Y,AL19101,,NULL,NULL,FLOOR,0,0,EA,"IVR, BRO LC79Y Ink EHY",2017-12-07 22:07:19.630,Kburke
09D414D8-2129-4621-A11A-56FED04F448E,IL01,W-PI8500850,10000,117797,AS11103,,NULL,NULL,FLOOR,0,0,EA,"CIG, Canon CLI-226 Ink Bk",2017-12-07 21:46:51.847,cbaker
BEF457F5-7C30-4C30-BCA2-570F40B5A7F2,IL01,W-PI8500640,90000,837091001,BH15102,,NULL,NULL,FLOOR,0,0,EA,"Insert,09/82 end cap, Lft Side",2017-12-07 22:22:30.017,RWaldo
E023C975-656C-4825-9D33-5739666456C4,IL01,W-PI8498792,330000,200586P,AK16301,,NULL,NULL,11,0,0,EA,"CIG, HP 80X MICR HY",2017-12-07 16:54:44.820,ealbright
0CD0BB67-383B-4BCA-9D99-57474B64689D,IL01,W-PI8500850,50000,117799,AL26202,,NULL,NULL,FLOOR,0,0,EA,"CIG, Canon CLI-226 Ink Mg",2017-12-07 21:39:31.027,cbaker
7B2C4C0D-CCD3-43BB-A4C9-577F6626540C,IL01,W-PI8494901,50000,839351001,BU12101,,NULL,NULL,FLOOR,0,0,EA,Molded End Cap Left 49/53A,2017-12-07 14:21:22.093,tcramer
EA8C0699-AC91-47CF-98F5-578D920019DF,IL01,W-PI8494081,10000,DPC42JUPNB2,AI12301,,NULL,NULL,09,0,0,EA,Comp HP LJ 4250 Tnr UHY,2017-12-07 09:54:13.827,Rwoodin
FDD87506-4221-46BE-9B91-57B4F381802D,IL01,W-PI8494892,10000,BCTN315M,BQ10102,,NULL,NULL,FLOOR,0,0,EA,Brother TN315 Magenta,2017-12-07 13:33:05.520,tcramer
AE8F0BF4-590F-4D01-AE36-580EBBFCDEEA,IL01,W-PI8490629,830000,649127,AI12103,,NULL,NULL,FLOOR,0,0,EA,"OD, IJ, HP 920XL MP",2017-12-07 06:54:12.247,Rwoodin
B4653FBA-8BC1-4BD6-9677-582FC0287942,IL01,W-PI8485851,50000,833899001,BL13101,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4200 Right",2017-12-07 11:15:46.710,tcramer
2F40C8BF-35B6-4F7C-B670-58A864D71334,IL01,W-PI8500594,10000,BCE360,AZ07201,,NULL,NULL,26,0,0,EA,Lex E260 E360 E460 9k Uni Chip,2017-12-07 19:13:28.547,Pabens
C60BE6B2-0216-4565-A6FA-58C34EDC483F,IL01,W-PI8499424,430000,118091,FR04404,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 950XL Ink Bk",2017-12-07 19:06:59.480,aseifr
7EF5B8FC-05BE-41C5-96A8-58F02A9A65BD,IL01,W-PI8494629,90000,200176PNB2,AC13203,,NULL,NULL,03,0,0,EA,"CIG, HP 42X Tnr Univ EY",2017-12-07 14:04:02.723,Rwoodin
08C8B8B0-F16F-4364-B320-59473D63F981,IL01,W-PI8496075,50000,840728001,BU18101,,NULL,NULL,FLOOR,0,0,EA,"Molded End Cp Lft BRT MOD. ""C""",2017-12-07 16:44:03.087,Pabens
4D12EB02-BFC7-469F-B927-59B3C4028497,IL01,W-PI8495076,30000,841747002,BU16101,,NULL,NULL,FLOOR,0,0,EA,"Box, CW Tnr Size 7",2017-12-07 16:55:58.363,tcramer
A26963DF-9FDA-48A0-B247-59C569381E8F,IL01,W-PI8496574,110000,200200PNB,AE04103,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 3530 Tnr Yl",2017-12-07 19:21:06.383,Jwilson2
87FCD392-5D2C-4954-A76F-59FB93F1C370,IL01,W-PI8494095,50000,IVR36WN,AL34201,,NULL,NULL,FLOOR,0,0,EA,Comp HP 74XL Ink Bk HY,2017-12-07 09:13:51.193,Rwoodin
E1B4E62D-4746-4FD2-858F-5A0C18CA2407,IL01,W-PI8499424,270000,200735P,AR05303,,NULL,NULL,18,0,0,EA,"CIG, Dell C3760 Tnr Bk HY",2017-12-07 19:04:11.403,aseifr
09B2300D-09B9-4D6D-96D9-5A39DE4854AA,IL01,W-PI8494629,570000,114545,FR05204,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 96 Ink Bk",2017-12-07 17:16:39.517,aseifr
277D7737-22BA-441F-A3E7-5A4AF0CB2C5F,IL01,W-PI8495138,30000,BCM476C,BR07202,,NULL,NULL,44,0,0,EA,"BC, HP M476 Tnr Cy",2017-12-07 17:21:08.527,Cthompson
242BB178-E826-49F6-8EF2-5AA253EC99D5,IL01,W-PI8493489,70000,847804001,BG12103,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK  Rt, 6180, D3100",2017-12-07 09:23:03.913,HARREDONDO
FF2D5548-7293-4397-A63D-5B0B14A545DF,IL01,W-PI8498138,450000,IVR20014,AB08201,,NULL,NULL,FLOOR,0,0,EA,HP DJ 610C/640C,2017-12-07 21:26:50.650,Kburke
54B03403-63BC-4D41-9BB5-5B8257F03764,IL01,W-PI8494849,10000,851474001,BM08302,,NULL,NULL,39,0,0,EA,"Box, Plain Brown Kraft #7",2017-12-07 13:20:40.267,Khester
7B28CD1C-58C8-4480-92DF-5C87ACBC141B,IL01,W-PI8497251,210000,200151PNB,AE07203,,NULL,NULL,05,0,0,EA,"CIG, HP 15X Tnr EY",2017-12-07 14:07:06.937,aseifr
0388DE8F-F8D7-4D07-B722-5CB12E6E93CB,IL01,W-PI8493462,70000,200202PNB2,AE12102,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 64X Tnr EY",2017-12-07 06:46:41.250,Wdecker
F20522DD-65E9-4115-AFAF-5D1B703C9646,IL01,W-PI8494629,650000,114546,AL22103,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 97 Ink Tri-Clr",2017-12-07 16:36:44.277,aseifr
6E0316FA-0A30-45CE-8DCC-5D2776EEB4E6,IL01,W-PI8498138,250000,IVRLC79M,AL25103,,NULL,NULL,FLOOR,0,0,EA,"IVR, BRO LC79M Ink EHY",2017-12-07 22:09:00.797,Kburke
B199AFE3-326B-4076-A4BF-5D4D210456EA,IL01,W-PI8500600,30000,BC363800B,BN06101,,NULL,NULL,FLOOR,0,0,EA,BC363800B,2017-12-07 19:06:27.297,cbaker
099508E6-821D-478C-A079-5DDCDBB5B004,IL01,W-PI8494629,390000,200920P,AK05403,,NULL,NULL,11,0,0,EA,"CIG, HP M252 Tnr Mg Hy",2017-12-07 16:17:54.973,aseifr
EAD2DD23-B402-488F-AB48-5DE31F40A26C,IL01,W-PI8496040,30000,BC80AP,BJ06103,,NULL,NULL,FLOOR,0,0,EA,HP LaserJet Pro 400 LY,2017-12-07 16:04:45.737,Pabens
